         time |     flux | uncertainty
121.003998703 | 401413.0 |     91.5424
121.004679825 | 401351.0 |     91.5201
121.005360947 | 401401.0 |      91.523
121.006042069 | 401384.0 |     91.5143
121.006723291 | 401306.0 |     91.5159
121.007404313 | 401271.0 |     91.5125
121.008085434 | 401241.0 |     91.5122
121.008766656 | 401519.0 |     91.5356
121.009447778 | 401395.0 |     91.5166
  121.0101289 | 401269.0 |      91.512
121.010810122 | 401265.0 |     91.4965
121.011491244 | 401185.0 |     91.5059
121.012172366 | 401336.0 |     91.5181
121.012853488 | 401374.0 |     91.5137
121.013534609 | 401284.0 |     91.5134
121.014215731 | 401241.0 |      91.501
121.014896853 | 401532.0 |     91.5394
121.015578075 | 401282.0 |     91.4979
121.016259197 | 401401.0 |     91.5246
121.016940419 | 401359.0 |     91.5115
121.017621541 | 401297.0 |     91.5156
121.018302563 | 401345.0 |     91.5201
121.018983685 | 401309.0 |      91.517
121.019664906 | 401330.0 |      91.518
121.020346028 | 401325.0 |     91.5185
 121.02102725 | 401322.0 |     91.5177
121.021708372 | 401380.0 |     91.5216
121.022389494 | 401430.0 |     91.5263
121.023070716 | 401323.0 |     91.5168
121.023751738 | 401391.0 |     91.5262
 121.02443286 | 401254.0 |     91.5099
121.025114081 | 401223.0 |     91.5058
121.025795203 | 401418.0 |     91.5279
121.026476325 | 401301.0 |     91.5156
121.027157547 | 401435.0 |     91.5292
121.027838669 | 401322.0 |     91.5185
121.028519791 | 401430.0 |     91.5283
121.029201013 | 401424.0 |     91.5419
121.029882035 | 401582.0 |     91.5424
121.030563156 | 401457.0 |     91.5303
121.031244378 | 401488.0 |     91.5316
  121.0319255 | 401182.0 |     91.5035
121.032606622 | 401220.0 |     91.5076
121.033287744 | 401299.0 |     91.5075
121.033968966 | 401282.0 |     91.4963
121.034650088 | 401425.0 |     91.5405
 121.03533111 | 401260.0 |     91.5117
121.036012331 | 401246.0 |      91.509
121.036693453 | 401286.0 |     91.5126
121.037374575 | 401459.0 |     91.5296
121.038055797 | 401221.0 |     91.5086
121.038736919 | 401338.0 |     91.5111
121.039418041 | 401547.0 |     91.5397
121.040099263 | 401306.0 |     91.5021
121.040780285 | 401420.0 |     91.5265
121.041461407 | 401323.0 |     91.5168
121.042142528 | 401383.0 |     91.5081
 121.04282375 | 401223.0 |     91.5076
121.043504872 | 401281.0 |     91.5128
121.044186094 | 401362.0 |     91.5073
121.044867216 | 401387.0 |     91.5222
121.045548338 | 401370.0 |     91.5076
 121.04622936 | 401342.0 |     91.5157
121.046910581 | 401429.0 |     91.5135
121.047591703 | 401251.0 |     91.5129
121.048272925 | 401401.0 |     91.5266
121.048954047 | 401420.0 |     91.5266
121.049635169 | 401389.0 |     91.5236
121.050316391 | 401324.0 |      91.517
121.050997513 | 401349.0 |     91.5238
121.051678535 | 401289.0 |     91.5056
121.052359657 | 401321.0 |      91.502
121.053040878 | 401339.0 |     91.5205
   121.053722 | 401404.0 |     91.5248
121.054403222 | 401269.0 |     91.5125
121.055084344 | 401456.0 |     91.5303
121.055765466 | 401423.0 |     91.5201
121.056446688 | 401320.0 |     91.5168
 121.05712771 | 401509.0 |     91.5359
121.057808832 | 401336.0 |     91.5183
121.058490053 | 401346.0 |     91.5214
121.059171175 | 401244.0 |     91.5112
121.059852297 | 401394.0 |     91.5246
121.060533419 | 401554.0 |     91.5389
121.061214641 | 401295.0 |     91.5158
121.061895763 | 401365.0 |     91.5232
121.062576785 | 401364.0 |     91.5207
121.063258007 | 401368.0 |     91.5199
121.063939129 | 401312.0 |     91.5172
 121.06462025 | 401432.0 |     91.5283
121.065301472 | 401424.0 |      91.527
121.065982594 | 401456.0 |     91.5324
121.066663716 | 401166.0 |     91.5022
121.067344838 | 401231.0 |     91.5084
 121.06802596 | 401333.0 |     91.5118
121.068707082 | 401324.0 |     91.5158
121.069388203 | 401290.0 |     91.5149
121.070069425 | 401287.0 |     91.5046
121.070750547 | 401316.0 |     91.5076
121.071431669 | 401290.0 |     91.5133
121.072112891 | 401478.0 |     91.5322
121.072794013 | 401222.0 |     91.5077
121.073475035 | 401278.0 |     91.5061
121.074156257 | 401310.0 |     91.5153
121.074837378 | 401445.0 |     91.5282
  121.0755185 | 401315.0 |     91.5174
121.076199722 | 401359.0 |      91.505
121.076880844 | 401343.0 |     91.5026
121.077561966 | 401344.0 |     91.5211
121.078243188 | 401345.0 |     91.5111
 121.07892421 | 401423.0 |     91.5265
121.079605332 | 401456.0 |     91.5316
121.080286554 | 401300.0 |     91.5066
121.080967675 | 401255.0 |     91.4961
121.081648797 | 401438.0 |     91.5288
121.082330019 | 401390.0 |     91.5154
121.083011141 | 401264.0 |     91.5115
121.083692363 | 401421.0 |     91.5199
121.084373385 | 401330.0 |     91.5166
121.085054507 | 401348.0 |     91.5208
121.085735629 | 401557.0 |     91.5397
 121.08641685 | 401390.0 |     91.5083
121.087097972 | 401402.0 |     91.5256
121.087779094 | 401372.0 |     91.5223
121.088460316 | 401407.0 |     91.5183
121.089141438 | 401443.0 |     91.5298
 121.08982246 | 401381.0 |     91.5247
121.090503682 | 401413.0 |     91.5261
121.091184803 | 401467.0 |     91.5308
121.091865925 | 401390.0 |     91.5242
121.092547147 | 401425.0 |     91.5281
121.093228269 | 401340.0 |     91.5185
121.093909391 | 401410.0 |     91.5292
121.094590513 | 401309.0 |     91.5157
121.095271635 | 401330.0 |     91.5195
121.095952757 | 401280.0 |     91.5125
121.096633879 | 401339.0 |     91.5184
  121.0973151 | 401266.0 |      91.512
121.097996222 | 401305.0 |      91.502
121.098677344 | 401488.0 |     91.5352
121.099358566 | 401428.0 |     91.5272
121.100039688 | 401340.0 |      91.519
 121.10072081 | 401459.0 |      91.517
121.101401932 | 401343.0 |     91.5193
121.102083054 | 401289.0 |     91.5129
121.102764175 | 401355.0 |     91.5195
121.103445297 | 401376.0 |     91.5069
121.104126519 | 401411.0 |     91.5255
121.104807641 | 401292.0 |     91.5151
121.105488863 | 401410.0 |     91.5262
121.106169985 | 401314.0 |     91.5163
121.106851007 | 401265.0 |     91.4961
121.107532129 | 401206.0 |      91.492
 121.10821335 | 401301.0 |     91.5147
121.108894472 | 401246.0 |     91.5095
121.109575694 | 401382.0 |     91.5078
121.110256816 | 401450.0 |     91.5301
121.110937938 | 401340.0 |     91.5184
 121.11161916 | 401446.0 |     91.5275
121.112300182 | 401340.0 |     91.5026
121.112981304 | 401323.0 |     91.5095
121.113662525 | 401194.0 |     91.5064
121.114343647 | 401519.0 |     91.5372
121.115024769 | 401227.0 |     91.4922
121.115705991 | 401205.0 |     91.5055
121.116387113 | 401213.0 |     91.5072
121.117068235 | 401333.0 |     91.5198
121.117749357 | 401475.0 |      91.516
121.118430479 | 401478.0 |     91.5323
  121.1191116 | 401294.0 |     91.5139
121.119792822 | 401573.0 |     91.5429
121.120473944 | 401273.0 |     91.5042
121.121155066 | 401467.0 |      91.532
121.121836288 | 401498.0 |     91.5326
 121.12251741 | 401448.0 |     91.5212
121.123198432 | 401544.0 |     91.5392
121.123879554 | 401414.0 |     91.5263
121.124560775 | 401546.0 |       91.54
121.125241897 | 401261.0 |     91.5113
121.125923019 | 401548.0 |     91.5395
121.126604241 | 401285.0 |     91.4997
121.127285363 | 401244.0 |     91.5094
121.127966485 | 401333.0 |     91.5098
121.128647607 | 401234.0 |     91.5033
121.129328729 | 401328.0 |     91.5197
 121.13000985 | 401288.0 |      91.515
121.130690972 | 401360.0 |     91.5219
121.131372194 | 401369.0 |     91.5233
121.132053316 | 401352.0 |     91.5211
121.132734538 | 401386.0 |     91.5237
 121.13341566 | 401115.0 |     91.4981
121.134096682 | 401141.0 |     91.4958
121.134777804 | 401440.0 |     91.5303
121.135459025 | 401364.0 |     91.5219
121.136140147 | 401238.0 |     91.4917
121.136821269 | 401472.0 |     91.5367
121.137502491 | 401422.0 |     91.5169
121.138183613 | 401334.0 |     91.5186
121.138864835 | 401268.0 |     91.4967
121.139545857 | 401291.0 |     91.5142
121.140226978 | 401431.0 |     91.5278
  121.1409081 | 401386.0 |     91.5065
121.141589322 | 401285.0 |     91.5157
121.142270444 | 401424.0 |     91.5428
121.142951666 | 401512.0 |      91.535
121.143632788 | 401319.0 |     91.5011
 121.14431391 | 401291.0 |     91.5131
121.144994932 | 401247.0 |     91.4951
121.145676153 | 401331.0 |     91.5171
121.146357275 | 401535.0 |     91.5385
121.147038497 | 401530.0 |      91.539
121.147719619 | 401247.0 |     91.5086
121.148400741 | 401098.0 |     91.4955
121.149081963 | 401566.0 |     91.5422
121.149763085 | 401397.0 |     91.5257
121.150444107 | 401527.0 |     91.5389
121.151125229 | 401573.0 |     91.5565
 121.15180645 | 401230.0 |     91.5083
121.152487572 | 401416.0 |     91.5266
121.153168694 | 401196.0 |     91.4895
121.153849916 | 401336.0 |     91.5167
121.154531038 | 401215.0 |     91.5088
 121.15521216 | 401362.0 |     91.5206
121.155893282 | 401199.0 |     91.5032
121.156574404 | 401298.0 |      91.513
121.157255525 | 401243.0 |     91.4947
121.157936647 | 401367.0 |     91.5204
121.158617869 | 401232.0 |      91.509
121.159298991 | 401235.0 |     91.5082
121.159980113 | 401431.0 |     91.5288
121.160661335 | 401368.0 |     91.5218
121.161342357 | 401330.0 |     91.5182
121.162023478 | 401441.0 |     91.5206
  121.1627047 | 401308.0 |     91.5155
121.163385822 | 401361.0 |     91.5132
121.164066944 | 401402.0 |     91.5265
121.164748166 | 401375.0 |     91.5209
121.165429288 | 401262.0 |     91.5018
 121.16611041 | 401262.0 |     91.5013
121.166791432 | 401350.0 |     91.5121
121.167472653 | 401405.0 |     91.5106
121.168153775 | 401205.0 |     91.4975
121.168834997 | 401446.0 |     91.5288
121.169516119 | 401445.0 |     91.5287
121.170197241 | 401373.0 |     91.5228
121.170878463 | 401182.0 |     91.5034
121.171559585 | 401213.0 |     91.4984
121.172240807 | 401450.0 |     91.5302
121.172921828 | 401396.0 |     91.5252
 121.17360295 | 401307.0 |     91.4992
121.174284072 | 401397.0 |     91.5144
121.174965294 | 401377.0 |     91.5213
121.175646416 | 401319.0 |     91.5156
121.176327638 | 401423.0 |     91.5263
 121.17700876 | 401573.0 |     91.5414
121.177689882 | 401365.0 |     91.5148
121.178370903 | 401192.0 |     91.4957
121.179052125 | 401419.0 |     91.5271
121.179733247 | 401217.0 |     91.4976
121.180414369 | 401362.0 |     91.5211
121.181095591 | 401355.0 |       91.52
121.181776713 | 401285.0 |     91.4985
121.182457835 | 401180.0 |     91.4854
121.183138956 | 401210.0 |     91.5061
121.183820078 | 401423.0 |     91.5287
  121.1845012 | 401298.0 |     91.5229
121.185182422 | 401317.0 |     91.5173
121.185863544 | 401281.0 |     91.5146
121.186544666 | 401271.0 |     91.5129
121.187225788 | 401327.0 |     91.5087
 121.18790701 | 401325.0 |     91.5163
121.188588131 | 401297.0 |     91.5157
121.189269153 | 401409.0 |     91.5245
121.189950375 | 401520.0 |      91.537
121.190631497 | 401313.0 |     91.5152
121.191312619 | 401349.0 |     91.5208
121.191993741 | 401290.0 |     91.5128
121.192674963 | 401286.0 |     91.5133
121.193356085 | 401413.0 |      91.528
121.194037306 | 401304.0 |     91.5167
121.194718328 | 401380.0 |     91.5219
 121.19539945 | 401177.0 |     91.5034
121.196080572 | 401297.0 |     91.5157
121.196761794 | 401219.0 |     91.4904
121.197442916 | 401381.0 |     91.5239
121.198124138 | 401383.0 |     91.5247
 121.19880526 | 401268.0 |     91.5108
121.199486381 | 401378.0 |     91.5075
121.200167403 | 401118.0 |     91.4954
121.200848625 | 401311.0 |     91.5084
121.201529747 | 401145.0 |     91.4976
121.202210969 | 401503.0 |     91.5352
121.202892091 | 401354.0 |     91.5191
121.203573213 | 401330.0 |     91.5187
121.204254434 | 401204.0 |     91.4975
121.204935556 | 401330.0 |     91.5176
121.205616578 | 401382.0 |     91.5238
  121.2062978 | 401203.0 |     91.4971
121.206978922 | 401402.0 |     91.5248
121.207660044 | 401632.0 |     91.5471
121.208341266 | 401216.0 |      91.506
121.209022388 | 401413.0 |     91.5178
121.209703509 | 401389.0 |     91.5066
121.210384631 | 401557.0 |     91.5384
121.211065753 | 401263.0 |     91.5112
121.211746875 | 401443.0 |     91.5285
121.212428097 | 401327.0 |     91.5182
121.213109219 | 401437.0 |     91.5288
121.213790341 | 401396.0 |      91.522
121.214471463 | 401233.0 |     91.5089
121.215152684 | 401464.0 |     91.5297
121.215833806 | 401326.0 |     91.5172
121.216514828 | 401444.0 |     91.5285
 121.21719605 | 401246.0 |     91.5068
121.217877172 | 401341.0 |     91.5176
121.218558294 | 401370.0 |     91.5207
121.219239416 | 401315.0 |     91.5074
121.219920638 | 401468.0 |     91.5312
121.220601759 | 401264.0 |     91.5084
121.221282881 | 401278.0 |     91.5131
121.221964003 | 401201.0 |     91.5048
121.222645125 | 401355.0 |     91.5211
121.223326247 | 401427.0 |     91.5339
121.224007469 | 401391.0 |     91.5234
121.224688591 | 401254.0 |     91.5106
121.225369712 | 401248.0 |     91.5096
121.226050934 | 401352.0 |     91.5182
121.226732056 | 401443.0 |     91.5189
121.227413078 | 401322.0 |     91.5145
  121.2280943 | 401162.0 |     91.4992
121.228775422 | 401234.0 |     91.5064
121.229456544 | 401309.0 |     91.5009
121.230137766 | 401208.0 |     91.5029
121.230818887 | 401349.0 |     91.5119
121.231500109 | 401227.0 |     91.5095
121.232181231 | 401504.0 |     91.5354
121.232862253 | 401205.0 |     91.5051
121.233543375 | 401366.0 |     91.5202
121.234224597 | 401370.0 |     91.5189
121.234905719 | 401312.0 |     91.5176
121.235586841 | 401309.0 |     91.5136
121.236268062 | 401412.0 |     91.5238
121.236949184 | 401091.0 |     91.4859
121.237630406 | 401429.0 |     91.5239
121.238311428 | 401329.0 |      91.517
 121.23899255 | 401445.0 |     91.5288
121.239673672 | 401342.0 |     91.5172
121.240354894 | 401260.0 |     91.5087
121.241036016 | 401559.0 |     91.5314
121.241717137 | 401537.0 |     91.5375
121.242398359 | 401325.0 |     91.5326
121.243079481 | 401271.0 |     91.5115
121.243760603 | 401340.0 |     91.5015
121.244441725 | 401529.0 |     91.5265
121.245122847 | 401262.0 |     91.5156
121.245803969 | 401410.0 |     91.5244
 121.24648509 | 401308.0 |     91.5137
121.247166312 | 401347.0 |     91.5174
121.247847434 | 401239.0 |     91.5065
121.248528556 | 401337.0 |     91.5234
121.249209778 | 401491.0 |     91.5343
  121.2498908 | 401306.0 |     91.5141
121.250571922 | 401239.0 |     91.4928
121.251253144 | 401374.0 |     91.5212
121.251934265 | 401384.0 |     91.5223
121.252615387 | 401428.0 |     91.5263
121.253296609 | 401284.0 |     91.5133
121.253977731 | 401130.0 |     91.4981
121.254658853 | 401393.0 |     91.5239
121.255339875 | 401355.0 |     91.5195
121.256021097 | 401487.0 |     91.5308
121.256702219 | 401302.0 |     91.5054
 121.25738344 | 401266.0 |     91.5104
121.258064562 | 401234.0 |     91.5082
121.258745684 | 401372.0 |     91.5211
121.259426906 | 401219.0 |     91.4923
121.260108028 | 401231.0 |      91.498
 121.26078905 | 401225.0 |     91.5066
121.261470272 | 401476.0 |     91.5317
121.262151393 | 401370.0 |      91.519
121.262832515 | 401371.0 |     91.5199
121.263513737 | 401398.0 |     91.5383
121.264194859 | 401402.0 |     91.5226
121.264876081 | 401175.0 |     91.5013
121.265557203 | 401487.0 |     91.5161
121.266238225 | 401180.0 |     91.4932
121.266919346 | 401506.0 |     91.5321
121.267600568 | 401455.0 |     91.5291
 121.26828169 | 401503.0 |     91.5237
121.268962812 | 401325.0 |     91.5155
121.269644034 | 401433.0 |     91.5271
121.270325156 | 401336.0 |     91.5167
121.271006278 | 401250.0 |     91.5085
  121.2716874 | 401330.0 |     91.5151
121.272368521 | 401622.0 |     91.5445
121.273049643 | 401501.0 |     91.5321
121.273730865 | 401406.0 |     91.5239
121.274411987 | 401351.0 |     91.5195
121.275093109 | 401317.0 |      91.517
121.275774231 | 401238.0 |     91.4923
121.276455453 | 401339.0 |     91.5176
121.277136475 | 401313.0 |     91.5136
121.277817596 | 401328.0 |     91.5004
121.278498818 | 401246.0 |     91.5075
 121.27917994 | 401487.0 |      91.531
121.279861062 | 401264.0 |     91.5014
121.280542284 | 401228.0 |     91.5057
121.281223406 | 401291.0 |     91.5129
121.281904528 | 401442.0 |     91.5243
 121.28258555 | 401418.0 |     91.5263
121.283266771 | 401277.0 |     91.5027
121.283947893 | 401224.0 |     91.5045
121.284629015 | 401516.0 |     91.5367
121.285310237 | 401210.0 |     91.5053
121.285991359 | 401325.0 |     91.5164
121.286672581 | 401369.0 |     91.5223
121.287353703 | 401316.0 |     91.5062
121.288034724 | 401239.0 |     91.5065
121.288715846 | 401224.0 |     91.5063
121.289397068 | 401226.0 |      91.505
 121.29007819 | 401296.0 |      91.515
121.290759412 | 401294.0 |     91.5106
121.291440534 | 401348.0 |     91.5185
121.292121656 | 401293.0 |     91.5058
121.292802877 | 401356.0 |     91.5208
121.293483899 | 401274.0 |     91.5113
121.294165021 | 401249.0 |     91.5109
121.294846243 | 401137.0 |     91.4901
121.295527365 | 401495.0 |      91.534
121.296208487 | 401156.0 |      91.492
121.296889709 | 401373.0 |     91.5066
121.297570831 | 401197.0 |      91.495
121.298251952 | 401384.0 |     91.5214
121.298932974 | 401370.0 |     91.5122
121.299614196 | 401170.0 |     91.4928
121.300295318 | 401238.0 |     91.5067
 121.30097654 | 401318.0 |     91.5332
121.301657662 | 401294.0 |     91.5115
121.302338784 | 401125.0 |     91.4797
121.303019906 | 401369.0 |     91.5201
121.303701127 | 401295.0 |     91.5044
121.304382149 | 401278.0 |     91.5028
121.305063271 | 401314.0 |     91.5161
121.305744493 | 401257.0 |     91.5018
121.306425615 | 401268.0 |     91.4962
121.307106737 | 401233.0 |      91.508
121.307787959 | 401325.0 |     91.5165
 121.30846908 | 401361.0 |     91.5198
121.309150202 | 401318.0 |     91.5149
121.309831324 | 401343.0 |     91.5187
121.310512446 | 401271.0 |     91.5092
121.311193568 | 401343.0 |     91.5164
 121.31187469 | 401431.0 |     91.5257
121.312555912 | 401427.0 |     91.5259
121.313237033 | 401558.0 |     91.5414
121.313918155 | 401331.0 |     91.5166
121.314599377 | 401211.0 |     91.5047
